country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel_type_label,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,2554.6533658974727,991520.0442986295,988965.390932732,991520.0442986295,2554.6533658974727,40,9,51,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,8.243205499823475e-05,0.0001280854073100534,5.931135833252582e-07,,
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,188575709.61897644,1063600706.6919332,875024997.0729569,883322012.934483,8297015.861526354,663,32,1760,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,0.07343678947294821,0.11332846850268731,0.001926317235139877,,
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,41248163.93938124,94860429.61244115,53612265.6730599,91089626.45011969,37477360.77705978,99,89,1190,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,0.007572923150148064,0.006943568448914256,0.008701114617264874,,
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,20146879159.572525,27664003204.267265,7517124044.69474,11041110617.500877,3523986572.8061347,798,146,29138,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,0.9179254044301562,0.973576935950039,0.8181635644540225,,
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,425325084.00744015,495973.5471399214,-424829110.46030027,482384.42719754204,425311494.8874978,989,5,1732,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,4.0104019945625535e-05,-0.05502155095554442,0.09874452171460277,,
New Zealand,NZL,554,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,314557114.846712,13776179.939067625,-300780934.9076444,11334860.111100847,312115795.01874524,528,115,2085,21116587786.6384,28837728014.102146,7721140227.463745,12028331021.468075,4307190794.004331,0.0009423468718037834,-0.03895550735340621,0.0724638888653864,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,6630040.022211401,320737241.8013764,314107201.77916497,317049435.797786,2942234.018621028,114,130,1795,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.014186141188127863,0.01898094963519003,0.0005072216569496994,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,319186991.6845231,4443662120.675331,4124475128.990808,4154309765.351745,29834636.36093726,620,174,3296,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.18588150053698893,0.24923482891044377,0.005143293699179919,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,18182930348.52617,31842866260.154808,13659935911.62864,17024905326.348717,3364969414.7200794,659,113,3543,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.7617667259566829,0.8254460709271931,0.5800984392530809,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,1705912432.4926152,160188927.05884036,-1545723505.4337754,59415785.63064845,1605139291.0644233,478,119,1395,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.0026585151354677275,-0.09340537192520358,0.27671538215384556,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,709789632.4810005,866378230.4779978,156588597.99699715,768224912.3539801,611636314.3569828,798,223,27299,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.034373652309041006,0.00946237550489417,0.1054420494275155,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,149007855.88192952,17096199.741231598,-131911656.1406979,12067193.674807576,143978849.8155055,36,93,578,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.0005399376055804961,-0.007971191005233335,0.024821000065576047,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,43130485.54994976,14209212.068969479,-28921273.480980285,13264881.759578334,42186155.24055862,255,80,1555,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.0005935272681110202,-0.0017476620472840633,0.007272613743852406,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,1857306.287121445,1857306.287121445,1857306.287121445,0.0,49,15,90,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,8.310378838051967e-05,0.00011223377526300427,0.0,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,191537088.93967187,1137682537.845397,946145448.9057251,970249281.7787279,24103832.87300268,676,48,2167,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.04341308245623696,0.05717391709429774,0.004155341135785368,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,6478122.306670016,318823670.8142573,312345548.5075873,315135864.810667,2790316.3030796433,114,106,1611,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.014100519877594798,0.018874496004604405,0.00048103204901598745,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,20035712205.087193,36128545584.17673,16092833379.089537,20989893661.78505,4897060282.695515,799,145,31547,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.939177179926564,0.9724618159845857,0.8442207571019584,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,426024396.64971936,295881.2086328121,-425728515.44108653,150880.67804920208,425879396.11913574,988,6,1719,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,6.751043716512402e-06,-0.025726030680228378,0.0734187870825883,,
New Zealand,NZL,554,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,456835973.65514493,77933211.64641544,-378902762.00872946,71950305.57764632,450853067.58637583,556,126,2327,21116587786.638397,37665138191.97856,16548550405.340153,22349237300.917263,5800686895.577107,0.0032193629075070633,-0.022896432178522358,0.07772408263065209,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,11468406.1907899,97380342.66640192,85911936.47561201,92568879.15843628,6656942.68282426,99,118,1446,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.006639204464083039,0.008457093065570834,0.0017591409160823926,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,382393279.7837747,2221395529.8004603,1839002250.0166857,1863873030.1094759,24870780.092789873,631,160,2737,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.13368028493471337,0.18102971268259357,0.006572267324607987,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,19839608570.010876,28777500192.419743,8937891622.408869,11365634637.398731,2427743014.9898605,677,118,3937,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.8151635075174993,0.8798379405887932,0.6415470697112864,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,892112945.0716908,116508110.4734049,-775604834.5982859,16161085.086859748,791765919.6851456,417,108,1000,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.0011591017329858914,-0.07634983609252477,0.2092293552220923,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,608445269.2333442,696448610.7501255,88003341.51678121,591843467.9054617,503840126.38868064,805,219,26619,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.042448064942333524,0.008662969079970682,0.13314306938247839,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,26800627.128006015,3202550.8372618165,-23598076.2907442,1920203.419553526,25518279.710297726,34,73,459,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.00013772040053793217,-0.0023229732159036703,0.006743373360002378,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,5042564.058925015,12002135.442381606,6959571.3834565915,10765433.390903624,3805862.0074470337,262,75,1510,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.0007721160078469218,0.0006850938914999782,0.0010057240834501406,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,77237.61790988459,1228666.7202167297,1151429.1023068454,1210301.703263844,58872.60095699855,43,11,64,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,8.680498828816495e-05,0.00011334563596270401,1.555747226829197e-05,,
New Zealand,NZL,554,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,180775885.84757975,595199549.162904,414423663.3153243,424299521.82558817,9875858.510263857,667,34,1799,21765871661.4774,31924437472.38978,10158565810.912376,13942766736.469421,3784200925.557046,0.03043151548363557,0.040795489346552104,0.0026097606085253256,,
